username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink,,,,,,,,,,,,
"LanceVincent57;2014-11-26 13:42;0;0;""Vino for Thankgiving (@Mastellone's Italian Deli in Baltimore "," MD) https://www. swarmapp.com/c/ivmNV0SFctL"";Baltimore"," MD;@Mastellone;;""537723004956860416"";https://twitter.com/LanceVincent57/status/537723004956860416",,,,,,,,,,
"Feitochan;2014-11-26 13:30;0;0;""And I'm in Baltimore ."";Severn"," MD;;;""537719996906885121"";https://twitter.com/Feitochan/status/537719996906885121",,,,,,,,,,,
"foolforbaltimor;2014-11-26 13:29;0;0;""@AMashariki @NYCAnalytics Dont know that Baltimore has data czar"," tho there is a vibrant tech community. We'll keep busy til you get here."";Baltimore"," MD;@AMashariki @NYCAnalytics;;""537719829877104640"";https://twitter.com/foolforbaltimor/status/537719829877104640",,,,,,,,,,
"baltimore311;2014-11-26 13:16;0;0;""Closed Dirty Alley or Street request at 4813-4823 Greenspring Ave Baltimore http:// spot.cx/11sF5u5 . Cleaned and removed debris (close)."";Baltimore"," MD;;;""537716461205078017"";https://twitter.com/baltimore311/status/537716461205078017",,,,,,,,,,,
"baltimore311;2014-11-26 13:16;0;0;""Closed Parking Complaint request at 100-120 N Ann St Baltimore http:// spot.cx/1FrvRNY . Fq-begin: no parking - no fq-end."";Baltimore"," MD;;;""537716449666551809"";https://twitter.com/baltimore311/status/537716449666551809",,,,,,,,,,,
"BaltimoreHawks;2014-11-26 13:12;0;0;""This Saturday November 29th The Baltimore Hawks Will Take On The DMV Kings! Come See The City's Bestâ€_ http:// instagram.com/p/v4KiyDFxAN/"";Baltimore"," MD;;;""537715455788859392"";https://twitter.com/BaltimoreHawks/status/537715455788859392",,,,,,,,,,,
"baltimore311;2014-11-26 12:45;0;0;""Closed Dirty Alley or Street request at 2576 Marbourne Ave Baltimore http:// spot.cx/11TJN48 . Cleaned and removed debris (close)."";Baltimore"," MD;;;""537708870970667008"";https://twitter.com/baltimore311/status/537708870970667008",,,,,,,,,,,
"reebsedwards9;2014-11-26 12:45;0;0;""@SnowWhiteKC should live in Baltimore ","I would hang.. Big party night tonight"";Overlea"," MD;@SnowWhiteKC;;""537708740531994624"";https://twitter.com/reebsedwards9/status/537708740531994624",,,,,,,,,,
"baltimore311;2014-11-26 12:30;0;0;""Opened Parking Complaint request via Android at 100-120 N Ann St Baltimore http:// spot.cx/1FrvRNY . Cars parked in no parking behind school."";Baltimore"," MD;;;""537705024265396224"";https://twitter.com/baltimore311/status/537705024265396224",,,,,,,,,,,
"baltimore311;2014-11-26 12:29;0;0;""Opened Damaged Sidewalk request via Android at 113 N Ann St Baltimore http:// spot.cx/1FrvWRE . Raised sidewalk has pinched off roof rain w..."";Baltimore"," MD;;;""537704781973032960"";https://twitter.com/baltimore311/status/537704781973032960",,,,,,,,,,,
"screamradius;2014-11-26 12:27;0;0;""Catch up on local news from #Baltimore "," #Maryland here! http:// bit.ly/jlJPXk"";Baltimore"," MD;;#Baltimore #Maryland;""537704289125552128"";https://twitter.com/screamradius/status/537704289125552128",,,,,,,,,,
"fouroneohblog;2014-11-26 12:18;0;0;""#friendsgiving prep! Can't wait to #turnup with my #homies ! #sunflowers from #wholefoods . #baltimore â€_ http:// instagram.com/p/v4EZKfBZae/"";Lutherville"," MD;;#friendsgiving #turnup #homies #sunflowers #wholefoods #baltimore;""537701931435962370"";https://twitter.com/fouroneohblog/status/537701931435962370",,,,,,,,,,,
"thebignastyshow;2014-11-26 12:16;0;0;""DEC 18 MUSIQ SOULCHILD RETURNS TO BALTIMORE SOUNDSTAGE AND IM DAMN NEAR OUT OF TICKETS TEXT 4437175698â€_ http:// instagram.com/p/v4ELV5ym6R/"";Baltimore"," MD;;;""537701456493555712"";https://twitter.com/thebignastyshow/status/537701456493555712",,,,,,,,,,,
"BaltimoreCP;2014-11-26 12:13;0;0;""Baltimore â€™s Free Bus System In Debt", Change To Come: Baltimore â€™s free bus system, the Charm City Circulator," isâ€_ http:// dlvr.it/7f0C8s"";Baltimore"," MD;;;""537700619834769408"";https://twitter.com/BaltimoreCP/status/537700619834769408",,,,,,,,
"BaltimoreCP;2014-11-26 12:13;0;0;""City police investigating trio of shootings: Baltimore City Police are investigating a trio of shootings thatâ€_ http:// dlvr.it/7f0GZ7"";Baltimore"," MD;;;""537700618526134272"";https://twitter.com/BaltimoreCP/status/537700618526134272",,,,,,,,,,,
"judasdac;2014-11-26 12:10;0;0;""My thanksgiving day holiday has started.... (@Union Craft Brewing - @unionbrewing in Baltimore "," MD) https://www. swarmapp.com/c/5jBa0P7Vboj"";Baltimore"," MD;@Union @unionbrewing;;""537700039184097280"";https://twitter.com/judasdac/status/537700039184097280",,,,,,,,,,
"IsaiahRW_;2014-11-26 11:58;0;0;""Charm City #vsco #vscocam #baltimore #charmcity #maryland #photooftheday #instadaily #fuji #sony â€_ http:// instagram.com/p/v4CFl5Fsrh/"";Baltimore"," MD;;#vsco #vscocam #baltimore #charmcity #maryland #photooftheday #instadaily #fuji #sony;""537696860241416192"";https://twitter.com/IsaiahRW_/status/537696860241416192",,,,,,,,,,,
"Beckylusiani;2014-11-26 11:43;0;0;""@_Kushington_ hush I am in Baltimore really quick"";Baltimore"," MD;@_Kushington_;;""537693068645113857"";https://twitter.com/Beckylusiani/status/537693068645113857",,,,,,,,,,,
"SelfMadeKermit;2014-11-26 11:43;0;0;""BALTIMORE Meet me at the Cultural Arts Center this Friday for the All Black Affair Bout to haveâ€_ http:// instagram.com/p/v4AWWmIrC2/"";Baltimore"," MD;;;""537693038290927618"";https://twitter.com/SelfMadeKermit/status/537693038290927618",,,,,,,,,,,
"aballen920;2014-11-26 11:41;0;0;""I'm at 1630 Westwood Ave in Baltimore "," MD https://www. swarmapp.com/c/8LTpvKFVrRs"";Baltimore"," MD;;;""537692550954770433"";https://twitter.com/aballen920/status/537692550954770433",,,,,,,,,,
"aballen920;2014-11-26 11:40;0;0;""I'm at H & Z grocery store in Baltimore "," MD https://www. swarmapp.com/c/1kQBZkiBanL"";Baltimore"," MD;;;""537692507623424000"";https://twitter.com/aballen920/status/537692507623424000",,,,,,,,,,
"aballen920;2014-11-26 11:40;0;0;""I'm at CVS/pharmacy - @cvs_extra in Baltimore "," MD https://www. swarmapp.com/c/cRf0BXyJqeb"";Baltimore"," MD;@cvs_extra;;""537692439843467264"";https://twitter.com/aballen920/status/537692439843467264",,,,,,,,,,
"aballen920;2014-11-26 11:40;0;0;""I'm at Subway in Baltimore "," MD https://www. swarmapp.com/c/lzTgumz9Zln"";Baltimore"," MD;;;""537692395631308800"";https://twitter.com/aballen920/status/537692395631308800",,,,,,,,,,
"JackOnDrums;2014-11-26 11:38;0;0;""I'm at @PaneraBread in Baltimore "," MD https://www. swarmapp.com/c/b00P9JGrfjq"";Baltimore"," MD;@PaneraBread;;""537691923860164608"";https://twitter.com/JackOnDrums/status/537691923860164608",,,,,,,,,,
"jjtrain1225;2014-11-26 11:36;0;0;""@RealBDunne Baltimore"";Maryland"," USA;@RealBDunne;;""537691478701932544"";https://twitter.com/jjtrain1225/status/537691478701932544",,,,,,,,,,,
"Darron12;2014-11-26 11:34;0;0;""@ESPNAndyKatz check out my guy @isaiahlamb1 2015 combo guard http://www. hudl.com/athlete/171537 0/highlights/119068383 â€_ Dulaney High School Baltimore pic.twitter.com/K84r66zk2H"";Randallstown"," MD;@ESPNAndyKatz @isaiahlamb1;;""537690761610133506"";https://twitter.com/Darron12/status/537690761610133506",,,,,,,,,,,
"Darron12;2014-11-26 11:31;1;1;""If Dulaney High in Baltimore is going to have a Great Year @isaiahlamb1 will have to be in gage in the game from beginning to end DOMINATION"";Randallstown"," MD;@isaiahlamb1;;""537690186843688960"";https://twitter.com/Darron12/status/537690186843688960",,,,,,,,,,,
"BaltimoreCP;2014-11-26 11:26;0;0;""New Baltimore chief liquor inspector approved over Pratt's objections: Baltimore 's spending panel on Wednesdayâ€_ http:// dlvr.it/7dzYfW"";Baltimore"," MD;;;""537688971506384897"";https://twitter.com/BaltimoreCP/status/537688971506384897",,,,,,,,,,,
"lilkardash;2014-11-26 11:25;0;1;""first day if snow - 2014 in baltimore"";Perry Hall"," MD;;;""537688562398134272"";https://twitter.com/lilkardash/status/537688562398134272",,,,,,,,,,,
"BikhaelMailey;2014-11-26 11:25;0;3;""Real meaning of #Thanksgiving is giving your pocket ho-hos to a homeless man in Baltimore . #enjoythatbecauseitisdeliciousandallihad"";Baltimore"," MD;;#Thanksgiving #enjoythatbecauseitisdeliciousandallihad;""537688551371329536"";https://twitter.com/BikhaelMailey/status/537688551371329536",,,,,,,,,,,
"arrbisyoso;2014-11-26 11:23;0;0;""Oh what a day! Earth"," you are too wonderful for anybody to realize. #snow #Baltimore â€_ http:// instagram.com/p/v3-H8cP4K4/"";Baltimore"," MD;;#snow #Baltimore;""537688145434017794"";https://twitter.com/arrbisyoso/status/537688145434017794",,,,,,,,,,
"thebignastyshow;2014-11-26 11:22;0;0;""FRENCH MONTANA SUNDAY DEC 7 BALTIMORE SOUNDSTAGE I'M DOWN TO MY LAST 4 TEXT 4437175698 FOR YOURS NOWâ€_ http:// instagram.com/p/v3-CEuym63/"";Baltimore"," MD;;;""537687944132579329"";https://twitter.com/thebignastyshow/status/537687944132579329",,,,,,,,,,,
"JohnAlvahCoe;2014-11-26 11:22;0;1;""Love seeing all the Naval Uniforms (@Baltimore / Washington International Thurgood Marshall Airport (BWI)) https://www. swarmapp.com/c/0cHFcH5U9Ny"";Severn"," MD;@Baltimore;;""537687881457106944"";https://twitter.com/JohnAlvahCoe/status/537687881457106944",,,,,,,,,,,
"baltimore311;2014-11-26 11:20;0;0;""Closed Dirty Alley or Street request at 801-881 Clifford St Baltimore http:// spot.cx/15mPHNx . Nothing out at this time (close)."";Baltimore"," MD;;;""537687387351285761"";https://twitter.com/baltimore311/status/537687387351285761",,,,,,,,,,,
"baltimore311;2014-11-26 11:20;0;0;""Closed Trash", High Grass," or Weeds request at 619 N Franklintown Rd Baltimore http:// spot.cx/11sII3q . Fq-begin: residence - property is o..."";Baltimore"," MD;;;""537687352823795712"";https://twitter.com/baltimore311/status/537687352823795712",,,,,,,,,
"baltimore311;2014-11-26 11:19;0;0;""Closed Trash", High Grass," or Weeds request at 2843 Harlem Ave Baltimore http:// spot.cx/11sJaP6 . Citation issued."";Baltimore"," MD;;;""537687172292571137"";https://twitter.com/baltimore311/status/537687172292571137",,,,,,,,,
"baltimore311;2014-11-26 11:19;0;0;""Closed Dirty Alley or Street request at 856 Washington Blvd Baltimore http:// spot.cx/1vk3Yny . Fq-begin: http:// 311.baltimorecity.gov/atta ..."";Baltimore"," MD;;;""537687065979531265"";https://twitter.com/baltimore311/status/537687065979531265",,,,,,,,,,,
"baltimore311;2014-11-26 11:18;0;0;""Closed Parking Complaint request at 3700 Bank St Baltimore http:// spot.cx/1zXZsve . No violation found."";Baltimore"," MD;;;""537686871347036160"";https://twitter.com/baltimore311/status/537686871347036160",,,,,,,,,,,
"epiphanyinbmore;2014-11-26 11:12;0;1;""Hands up"," don't shoot. #proud #cityforever @Baltimore City College http:// instagram.com/p/v380YOJqKz/"";Baltimore"," MD;@Baltimore;#proud #cityforever;""537685273908609024"";https://twitter.com/epiphanyinbmore/status/537685273908609024",,,,,,,,,,
"_cruddydre;2014-11-26 11:06;0;0;""If you a baltimore rapper or producer or singer send me your sound cloud links like now"";Randallstown"," MD;;;""537683867923402753"";https://twitter.com/_cruddydre/status/537683867923402753",,,,,,,,,,,
"haleyycsenarr;2014-11-26 10:59;0;0;""Went from the beach to snow in just 1 day @Residence Inn Baltimore White Marsh http:// instagram.com/p/v37YfCt53j/"";White Marsh"," MD;@Residence;;""537682116184903681"";https://twitter.com/haleyycsenarr/status/537682116184903681",,,,,,,,,,,
"youngmilli74;2014-11-26 10:48;0;0;""Starin at the city like I kno my baby missed me @Baltimore Harbor Hotel http:// instagram.com/p/v36HkTHNEM/"";Baltimore"," MD;@Baltimore;;""537679336829378561"";https://twitter.com/youngmilli74/status/537679336829378561",,,,,,,,,,,
"kelseyk28;2014-11-26 10:47;0;3;""After a 2 hour drive to the airport", an almost 3 hour wait in the terminal, & an hour & half plane ride," I've finally landed in Baltimore"";Severn"," MD;;;""537679145011257345"";https://twitter.com/kelseyk28/status/537679145011257345",,,,,,,,
"baltimore311;2014-11-26 10:46;0;0;""Closed Trash", High Grass," or Weeds request at 2813 Harlem Ave Baltimore http:// spot.cx/11sGP6O . Violation notice outstanding."";Baltimore"," MD;;;""537678810725249024"";https://twitter.com/baltimore311/status/537678810725249024",,,,,,,,,
"baltimore311;2014-11-26 10:46;0;0;""Closed Trash", High Grass," or Weeds request at 874 Washington Blvd Baltimore http:// spot.cx/15mPhqw . Fq-begin: residence - property is occ..."";Baltimore"," MD;;;""537678681549062144"";https://twitter.com/baltimore311/status/537678681549062144",,,,,,,,,
"baltimore311;2014-11-26 10:45;0;0;""Closed Trash", High Grass," or Weeds request at 2715 Harlem Ave Baltimore http:// spot.cx/1Au0Vg0 . No violation found se."";Baltimore"," MD;;;""537678670065065986"";https://twitter.com/baltimore311/status/537678670065065986",,,,,,,,,
"baltimore311;2014-11-26 10:45;0;0;""Closed Trash", High Grass," or Weeds request at 3625 Hickory Ave Baltimore http:// spot.cx/1C9SjwL . No violation found se."";Baltimore"," MD;;;""537678594395627521"";https://twitter.com/baltimore311/status/537678594395627521",,,,,,,,,
"pperpk;2014-11-26 10:41;0;0;""(@National Aquarium - @natlaquarium in Baltimore "," MD) https://www. swarmapp.com/c/05wlOPBOMxJ pic.twitter.com/nt3yfyggIU"";Baltimore"," MD;@National @natlaquarium;;""537677665344712704"";https://twitter.com/pperpk/status/537677665344712704",,,,,,,,,,
"lacassillo;2014-11-26 10:27;0;0;""Just passing under Baltimore Harbor. Got Crabs? (@Fort McHenry Tunnel - @themdta in Baltimore "," MD) https://www. swarmapp.com/c/e4icTGFVrIF"";Baltimore"," MD;@Fort @themdta;;""537674065218379778"";https://twitter.com/lacassillo/status/537674065218379778",,,,,,,,,,
"gvazquez2012;2014-11-26 10:13;0;0;""Howdyyyy Baltimore ! #roadtriplive"";Baltimore"," MD;;#roadtriplive;""537670514593234944"";https://twitter.com/gvazquez2012/status/537670514593234944",,,,,,,,,,,
"aballen920;2014-11-26 09:57;0;0;""I'm at FutureCare Coldspring in Baltimore "," MD https://www. swarmapp.com/c/261mzINnicq"";Baltimore"," MD;;;""537666376094474241"";https://twitter.com/aballen920/status/537666376094474241",,,,,,,,,,
"aballen920;2014-11-26 09:56;0;0;""I'm at McDonald's in Baltimore "," MD https://www. swarmapp.com/c/gGIu4kNn20c"";Baltimore"," MD;;;""537666187510153216"";https://twitter.com/aballen920/status/537666187510153216",,,,,,,,,,
"LyricKelly;2014-11-26 09:55;1;0;"""" @RachardWolf : Baltimore for Ferguson Protest #BmoreFerguson #BaltimoreForFerguson @CNN @cbsbaltimore https://twitter.com/RachardWolf/status/537663802737963009/photo/1 pic.twitter.com/FprIFpjYIV "" fucking DOPE!!"";Baltimore"," MD;@RachardWolf @CNN @cbsbaltimore;#BmoreFerguson #BaltimoreForFerguson;""537665918391046144"";https://twitter.com/LyricKelly/status/537665918391046144",,,,,,,,,,,
"shawncredle;2014-11-26 09:54;0;0;""Happy Birthday @LOWBROWBASS & @Anthonyredtwon - Bring the tour back to Baltimore ! #RED"";Baltimore"," MD;@LOWBROWBASS @Anthonyredtwon;#RED;""537665798756913152"";https://twitter.com/shawncredle/status/537665798756913152",,,,,,,,,,,
"baltimore311;2014-11-26 09:46;0;0;""Closed Parking Complaint request at 3703 Bank St Baltimore http:// spot.cx/1zXZweu . Gone on arrival."";Baltimore"," MD;;;""537663761700900865"";https://twitter.com/baltimore311/status/537663761700900865",,,,,,,,,,,
"baltimore311;2014-11-26 09:46;0;0;""Closed Trash", High Grass," or Weeds request at 2025 E Baltimore St http:// spot.cx/1zkkwv8 . No violation found se."";Baltimore"," MD;;;""537663708177391616"";https://twitter.com/baltimore311/status/537663708177391616",,,,,,,,,
"baltimore311;2014-11-26 09:46;0;0;""Closed Parking Complaint request at 2809 Huntingdon Ave Baltimore http:// spot.cx/1ybEadi . No violation found."";Baltimore"," MD;;;""537663697217671169"";https://twitter.com/baltimore311/status/537663697217671169",,,,,,,,,,,
"baltimore311;2014-11-26 09:28;0;0;""Opened Trash", High Grass," or Weeds request via Android at 1448 Ward St Baltimore http:// spot.cx/1ttuHc3 ."";Baltimore"," MD;;;""537659222700589056"";https://twitter.com/baltimore311/status/537659222700589056",,,,,,,,,
"prairieskygal;2014-11-26 09:12;0;0;""#Snow ! So happy today. @The Baltimore Museum of Art http:// instagram.com/p/v3vHZEEBdu/"";Baltimore"," MD;@The;#Snow;""537655140833300480"";https://twitter.com/prairieskygal/status/537655140833300480",,,,,,,,,,,
"MutluErkan;2014-11-26 09:12;0;0;""First snow fall in Baltimore ! Baltimore 'daki ilk kar dÃ_ÅŸtÃ_... #snow #baltimore #usa #kar #slowmo @â€_ http:// instagram.com/p/v3vFR8CM7f/"";Baltimore"," MD;@;#snow #baltimore #usa #kar #slowmo;""537655068049543169"";https://twitter.com/MutluErkan/status/537655068049543169",,,,,,,,,,,
"BmoreRestaurant;2014-11-26 09:11;0;0;""Made with instaweatherpro Free App! #instaweather #instaweatherpro #weather #wx #snowfall #baltimore â€_ http:// instagram.com/p/v3vDReEr8S/"";Parkville"," MD;;#instaweather #instaweatherpro #weather #wx #snowfall #baltimore;""537654999703359488"";https://twitter.com/BmoreRestaurant/status/537654999703359488",,,,,,,,,,,
"iamtimmo;2014-11-26 09:08;0;0;""Pre-Thanksgiving lunch with some of the crew. (@Mick O'Shea's Irish Pub in Baltimore "," MD) https://www. swarmapp.com/c/faDzoTyRKQS pic.twitter.com/SDx6n1SbJ1"";Baltimore"," MD;@Mick;;""537654051320901633"";https://twitter.com/iamtimmo/status/537654051320901633",,,,,,,,,,
"Thaoriginalgata;2014-11-26 09:04;0;0;""I'm at @FormanMills in Baltimore "," MD https://www. swarmapp.com/c/4bn1gIawh1v"";Catonsville"," MD;@FormanMills;;""537653248791183360"";https://twitter.com/Thaoriginalgata/status/537653248791183360",,,,,,,,,,
"BaltimoreCP;2014-11-26 09:03;0;0;""Police ask for help in Dec. 2013 homicide case: The Baltimore County Police Department is asking for the public'sâ€_ http:// dlvr.it/7dx0SG"";Baltimore"," MD;;;""537652799698264064"";https://twitter.com/BaltimoreCP/status/537652799698264064",,,,,,,,,,,
"BaltimoreHawks;2014-11-26 08:56;0;0;""This Saturday November 29th The Baltimore Hawks Will Take On The DMV Kings! Come See The City's Bestâ€_ http:// instagram.com/p/v3tQajlxAF/"";Baltimore"," MD;;;""537651052427108352"";https://twitter.com/BaltimoreHawks/status/537651052427108352",,,,,,,,,,,
"baltimore311;2014-11-26 08:45;0;0;""Opened Food Facility Complaint request via Android at 820 E 43rd St Baltimore http:// spot.cx/1yc0HGV . The new fit kids aftercare recreati..."";Baltimore"," MD;;;""537648449618190336"";https://twitter.com/baltimore311/status/537648449618190336",,,,,,,,,,,
"jaaaaasminee__;2014-11-26 08:42;0;1;""â€œ @Zac_Colgin : I wanna get away from Baltimore for awhileâ€ù"";Bowleys Quarters"," MD;@Zac_Colgin;;""537647519569022976"";https://twitter.com/jaaaaasminee__/status/537647519569022976",,,,,,,,,,,
