username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink,,,,,,,,,
"ashnicole83;2014-08-10 21:20;0;0;""Clean sheet day. #MyFavorite"";St Louis"," MO;;#MyFavorite;""498685337619529730"";https://twitter.com/ashnicole83/status/498685337619529730",,,,,,,,
"dc_winning;2014-08-10 21:20;0;1;""@AaliyahBox thanks for the concern box but I'm in the car. Were on our way home. What's goin on tho?"";Missouri"," USA;@AaliyahBox;;""498685330997125120"";https://twitter.com/dc_winning/status/498685330997125120",,,,,,,,
"nataly_smallss;2014-08-10 21:20;0;0;""School starting up tommorow & for the lil kids"," my concern. Shit finna be dangerous for em to even go now cus mfs wanna act like fools"";St Louis"," MO;;;""498685328589193217"";https://twitter.com/nataly_smallss/status/498685328589193217",,,,,,,
"Tater_Salad_;2014-08-10 21:20;0;0;""@Scuba_Sam23 @Makerss_Marc @opnspirit maybe we should be move to Ferguson and get shot"";Granite City"," IL;@Scuba_Sam23 @Makerss_Marc @opnspirit;;""498685319294631936"";https://twitter.com/Tater_Salad_/status/498685319294631936",,,,,,,,
"Micah_McDonough;2014-08-10 21:20;1;2;""Hopefully everything in Ferguson will de-escalate peacefully."";St Louis"," MO;;;""498685309475758081"";https://twitter.com/Micah_McDonough/status/498685309475758081",,,,,,,,
"sunnybunns_;2014-08-10 21:20;0;0;""So the QT on fire ? There are gas pumps outside. I pray they used the emergency shut off valve"";St Louis"," MO;;;""498685296024616960"";https://twitter.com/sunnybunns_/status/498685296024616960",,,,,,,,
"MAURStoEARTH;2014-08-10 21:20;0;4;""It breaks my heart to see all of this going on Jesus"";St Louis"," MO;;;""498685288579756032"";https://twitter.com/MAURStoEARTH/status/498685288579756032",,,,,,,,
"Tally__Bear;2014-08-10 21:20;0;7;""""The police shot a kid? I've got it! Let's light a QuikTrip on fire! That'll get 'em!"" Come on.. QT's are amazing. Don't do that."";St Peters"," MO;;;""498685286054776832"";https://twitter.com/Tally__Bear/status/498685286054776832",,,,,,,,
"ThatGuyAJ;2014-08-10 21:20;0;0;""With y'all robbing stores"," what problems are y'all solving?"";Missouri"," USA;;;""498685281160003584"";https://twitter.com/ThatGuyAJ/status/498685281160003584",,,,,,,
"FrankLaddSTL;2014-08-10 21:20;0;0;""@AntonioFrench I'm glad you left when you did. Joining @McGrawMilhaven possible at 905 am?"";Olivette"," MO;@AntonioFrench @McGrawMilhaven;;""498685274587549697"";https://twitter.com/FrankLaddSTL/status/498685274587549697",,,,,,,,
"flatpickluvr1;2014-08-10 21:20;0;0;""@shostygirl77 we're at work now", in SoCo," safe. But my coworker has to drive home. I told her I will follow her as far as I can."";Crestwood"," MO;@shostygirl77;;""498685263858515968"";https://twitter.com/flatpickluvr1/status/498685263858515968",,,,,,
"cait347;2014-08-10 21:20;0;0;""@davidnail thank you for reminding MO what music is all about. #ImAFire pic.twitter.com/R95SouzRso"";St Louis"," MO;@davidnail;#ImAFire;""498685248754827265"";https://twitter.com/cait347/status/498685248754827265",,,,,,,,
"Teezy_26;2014-08-10 21:19;0;0;""â€œ@Jade_Macie: Where's Martin Luther king jrâ€ùhe died in 1968 i think!"";Cahokia"," IL;@Jade_Macie;;""498685233122648065"";https://twitter.com/Teezy_26/status/498685233122648065",,,,,,,,
"BriceWiggs;2014-08-10 21:19;1;1;""Is anyone else listening to the police scanners?"";St Charles"," MO;;;""498685210607632385"";https://twitter.com/BriceWiggs/status/498685210607632385",,,,,,,,
"HEELNelsz;2014-08-10 21:19;1;0;""""@SpaceJam600z: St.Louis Got 6 + Plus Stars Like GTA"" I'm logging off"";University City"," MO;@SpaceJam600z;;""498685208514658304"";https://twitter.com/HEELNelsz/status/498685208514658304",,,,,,,,
"MajaMystery;2014-08-10 21:19;0;0;""@missjillscott Missy Jilly Please Please Please See This Its Trayvon Martin All Over...I Have A Plan..No Money Involved. But I Need HELP"";Spanish Lake"," MO;@missjillscott;;""498685200671318016"";https://twitter.com/MajaMystery/status/498685200671318016",,,,,,,,
"AyannaMoNae__;2014-08-10 21:19;1;1;""right. Im hella hype @AmariMega"";Spanish Lake"," MO;@AmariMega;;""498685199891185664"";https://twitter.com/AyannaMoNae__/status/498685199891185664",,,,,,,,
"MsShawnaCamila;2014-08-10 21:19;0;0;""@Don__Colione"";St Louis"," MO;@Don__Colione;;""498685183546392577"";https://twitter.com/MsShawnaCamila/status/498685183546392577",,,,,,,,
"Baby_Its_Yours;2014-08-10 21:19;1;0;""STL WILL LOOK ABANDONED IN THE MORNING !"";Centreville"," IL;;;""498685172556906496"";https://twitter.com/Baby_Its_Yours/status/498685172556906496",,,,,,,,
"AyyeKhari;2014-08-10 21:19;0;0;""Lhhhh."";Brooklyn"," IL;;;""498685153099935744"";https://twitter.com/AyyeKhari/status/498685153099935744",,,,,,,,
"_indiankaeee;2014-08-10 21:19;0;0;""â€œ @Romel_Savage : today is called all u can get on bloodsâ€ù"";Missouri"," USA;@Romel_Savage;;""498685152789159937"";https://twitter.com/_indiankaeee/status/498685152789159937",,,,,,,,
"MsShawnaCamila;2014-08-10 21:19;0;0;""@88Dezrules @LilRxck surveillance everywhere"";St Louis"," MO;@88Dezrules @LilRxck;;""498685125941796865"";https://twitter.com/MsShawnaCamila/status/498685125941796865",,,,,,,,
"ThatGuyAJ;2014-08-10 21:19;0;0;""They shut the quik trip down by my house"";Missouri"," USA;;;""498685113756946434"";https://twitter.com/ThatGuyAJ/status/498685113756946434",,,,,,,,
"leisazigman;2014-08-10 21:19;21;14;""Michael Brown family has retained Trayvon Martin attorney Benjamin Crump #FergusonShooting"";Clayton"," MO;;#FergusonShooting;""498685113018757120"";https://twitter.com/leisazigman/status/498685113018757120",,,,,,,,
"JacobRoeglin;2014-08-10 21:19;0;0;""People are firing at the fire station and the police are evacuating. POLICE EVACUATING. SHOOT BACK! PLEASE! before the whole city is gone"";Missouri"," USA;;;""498685086833725443"";https://twitter.com/JacobRoeglin/status/498685086833725443",,,,,,,,
"damondlockett;2014-08-10 21:19;0;0;""Only time something happens to a nigga in estl. Is when somebody is feeding for attention"," or out a the wrong time. For example 4:00AM"";East St Louis"," IL;;;""498685083184668673"";https://twitter.com/damondlockett/status/498685083184668673",,,,,,,
"bradlayyy;2014-08-10 21:19;0;0;""THEYRE GOING AFTER ANOTHER ONE FUCK THIS IM WALKING TO FERGUSON"";Rosewood Heights"," IL;;;""498685072292470784"";https://twitter.com/bradlayyy/status/498685072292470784",,,,,,,,
"AyannaMoNae__;2014-08-10 21:19;1;0;"""" @Austin_Powers2x : I know QT workers was like.. ""So is our shift over...?"" pic.twitter.com/VEBac6yQl6 "" @SelahRene_"";Spanish Lake"," MO;@Austin_Powers2x @SelahRene_;;""498685060036308993"";https://twitter.com/AyannaMoNae__/status/498685060036308993",,,,,,,,
"Jarpo;2014-08-10 21:19;0;1;""Just catching up on what has been happening in #Ferguson tonight. I'm speechless."";St Louis"," MO;;#Ferguson;""498685055758106625"";https://twitter.com/Jarpo/status/498685055758106625",,,,,,,,
"_ogxpetty;2014-08-10 21:19;1;1;""Mfs ain't even doing this for Mike Brown"";St John"," MO;;;""498685044861714433"";https://twitter.com/_ogxpetty/status/498685044861714433",,,,,,,,
"SpaceeJammiinn;2014-08-10 21:19;4;3;""It's Not Even About The Protest About Mike Anymore"," Com'On Let's Be Real.. It's Just Pure Ignorance Now.."";St Louis"," MO;;;""498685044278296578"";https://twitter.com/SpaceeJammiinn/status/498685044278296578",,,,,,,
"MsShawnaCamila;2014-08-10 21:19;0;0;""@AsthmaticNympho they prob watching the news like"";St Louis"," MO;@AsthmaticNympho;;""498685043062349825"";https://twitter.com/MsShawnaCamila/status/498685043062349825",,,,,,,,
"HEELNelsz;2014-08-10 21:19;0;0;"""" @dessydes___ : My mama got me out here being nosey "" get back in the house mf"";University City"," MO;@dessydes___;;""498685030877515777"";https://twitter.com/HEELNelsz/status/498685030877515777",,,,,,,,
"_YepThatsJay;2014-08-10 21:19;0;0;""@LeqendarySTAR Chill Thats The HomeGirl GeeGee. Lbs"";Missouri"," USA;@LeqendarySTAR;;""498685020241149953"";https://twitter.com/_YepThatsJay/status/498685020241149953",,,,,,,,
"D_Ivyy;2014-08-10 21:19;0;0;""That nap about to have me up all night"";Cahokia"," IL;;;""498685000603435008"";https://twitter.com/D_Ivyy/status/498685000603435008",,,,,,,,
"HEELNelsz;2014-08-10 21:19;0;1;"".............. pic.twitter.com/fPRbfB0SUk"";University City"," MO;;;""498684994143797248"";https://twitter.com/HEELNelsz/status/498684994143797248",,,,,,,,
"HelloLove1104;2014-08-10 21:19;0;0;""These riots are getting too crazy! Come on noco we are better than this!"";Florissant"," MO;;;""498684988154343424"";https://twitter.com/HelloLove1104/status/498684988154343424",,,,,,,,
"Silk31420;2014-08-10 21:19;0;0;""@Hot1041 needs to take some responsibility for announcing the candlelight visual On the radio visuals are for friends & family"";St Charles"," MO;@Hot1041;;""498684985579016193"";https://twitter.com/Silk31420/status/498684985579016193",,,,,,,,
"PoliticalAnt;2014-08-10 21:18;5;0;"". @div4gravity @crazylary51 @zaibatsu Local cops are NOT trusted by St. Louis Black community to investigate shooting of #MikeBrown ."";St Louis"," MO;@div4gravity @crazylary51 @zaibatsu;#MikeBrown;""498684979300139008"";https://twitter.com/PoliticalAnt/status/498684979300139008",,,,,,,,
"MAURStoEARTH;2014-08-10 21:18;0;0;""@MichaelSkolnik @Love_Janise @PDPJ oh my god"";St Louis"," MO;@MichaelSkolnik @Love_Janise @PDPJ;;""498684975550451712"";https://twitter.com/MAURStoEARTH/status/498684975550451712",,,,,,,,
"YoureWholeRTM;2014-08-10 21:18;0;0;""@RANDYLAMONT yess"";Florissant"," MO;@RANDYLAMONT;;""498684968877318146"";https://twitter.com/YoureWholeRTM/status/498684968877318146",,,,,,,,
"GenooGenoo;2014-08-10 21:18;5;1;""Honestly i dont see nun wrong with what they doing . They killed that dude for No damn Reason !"";Ferguson"," MO;;;""498684958966173697"";https://twitter.com/GenooGenoo/status/498684958966173697",,,,,,,,
"carmallitacruz;2014-08-10 21:18;0;0;""@tyler8_ I figured they were good since you just seem to keep like them"";Florissant"," MO;@tyler8_;;""498684940788047873"";https://twitter.com/carmallitacruz/status/498684940788047873",,,,,,,,
"x__morgan;2014-08-10 21:18;0;0;""gwaf "," them mfs ain got no chill over there."";Illinois"," USA;;;""498684933385121792"";https://twitter.com/x__morgan/status/498684933385121792",,,,,,,
"YeahSkoraYeah;2014-08-10 21:18;0;3;""When ur outfits on point and you just pic.twitter.com/LSzpyuJQsY"";Crestwood"," MO;;;""498684931078230016"";https://twitter.com/YeahSkoraYeah/status/498684931078230016",,,,,,,,
"YoureWholeRTM;2014-08-10 21:18;0;0;""@My_Rare_Being u there ??"";Florissant"," MO;@My_Rare_Being;;""498684929333395457"";https://twitter.com/YoureWholeRTM/status/498684929333395457",,,,,,,,
"morgan_mal;2014-08-10 21:18;0;0;""@morgan_mal *gas"";St Louis"," MO;@morgan_mal;;""498684917635506176"";https://twitter.com/morgan_mal/status/498684917635506176",,,,,,,,
"kell_811;2014-08-10 21:18;0;0;""Best night ever @Bangerz http:// instagram.com/p/ri1f9ZR2ap/"";St Louis"," MO;@Bangerz;;""498684894458175488"";https://twitter.com/kell_811/status/498684894458175488",,,,,,,,
"MsShawnaCamila;2014-08-10 21:18;0;0;""@LilRxck @88Dezrules coon"";St Louis"," MO;@LilRxck @88Dezrules;;""498684886015025152"";https://twitter.com/MsShawnaCamila/status/498684886015025152",,,,,,,,
"_devoo__;2014-08-10 21:18;7;7;""We making a song for dude death tho #FSO"";Missouri"," USA;;#FSO;""498684885469384704"";https://twitter.com/_devoo__/status/498684885469384704",,,,,,,,
"SashMariee4;2014-08-10 21:18;2;2;""just hope everyone's safe tonight"";Hazelwood"," MO;;;""498684882441486338"";https://twitter.com/SashMariee4/status/498684882441486338",,,,,,,,
"ThatGuyAJ;2014-08-10 21:18;2;0;""Black people so OC tonight"";Missouri"," USA;;;""498684881568661504"";https://twitter.com/ThatGuyAJ/status/498684881568661504",,,,,,,,
"___JoeJoe;2014-08-10 21:18;0;0;""They Set Reds Barbeque On fire ?"";Spanish Lake"," MO;;;""498684869304537088"";https://twitter.com/___JoeJoe/status/498684869304537088",,,,,,,,
"JShem_;2014-08-10 21:18;1;3;""I know you shouldn't fight violence with violence but you gotta draw the line somewhere. What they're doing now obviously isn't working"";Granite City"," IL;;;""498684861465382912"";https://twitter.com/JShem_/status/498684861465382912",,,,,,,,
"YoureWholeRTM;2014-08-10 21:18;1;0;""Y'all keep saying no police involved that's because the national guard on they way !"";Florissant"," MO;;;""498684834504392705"";https://twitter.com/YoureWholeRTM/status/498684834504392705",,,,,,,,
"EmsJems_38;2014-08-10 21:18;0;0;""@AngelRK888 uh oh she's pissed pic.twitter.com/utSjp25lVa"";Missouri"," USA;@AngelRK888;;""498684802124349442"";https://twitter.com/EmsJems_38/status/498684802124349442",,,,,,,,
"MsShawnaCamila;2014-08-10 21:18;0;0;""@88Dezrules @LilRxck"";St Louis"," MO;@88Dezrules @LilRxck;;""498684756901789699"";https://twitter.com/MsShawnaCamila/status/498684756901789699",,,,,,,,
"AyyeKhari;2014-08-10 21:18;1;0;""Free my cuzion zay!"";Illinois"," USA;;;""498684751444979712"";https://twitter.com/AyyeKhari/status/498684751444979712",,,,,,,,
"kaylavogt;2014-08-10 21:18;3;4;""Watching what these people are doing to their city is sickening. #Ferguson"";St Charles"," MO;;#Ferguson;""498684743542919168"";https://twitter.com/kaylavogt/status/498684743542919168",,,,,,,,
"AyannaMoNae__;2014-08-10 21:18;0;0;""""@Loyal_child: I love my city! lhh they out here acting ah ass. RIP Mike Mike """";Spanish Lake"," MO;@Loyal_child;;""498684740224831490"";https://twitter.com/AyannaMoNae__/status/498684740224831490",,,,,,,,
"Gooph_Tailored;2014-08-10 21:18;0;0;""Being positive doesn't carry on to everyone"";Ferguson"," MO;;;""498684737565622273"";https://twitter.com/Gooph_Tailored/status/498684737565622273",,,,,,,,
"MsShawnaCamila;2014-08-10 21:17;0;0;""â€œ @LilRxck : â€œ@iAMnotNuNu: â€œ @88Dezrules : @iAMnotNuNu way too much and they in a walmart nowâ€ù @LilRxck â€ù I'm so jealous â€ù"";St Louis"," MO;@LilRxck @iAMnotNuNu @88Dezrules @iAMnotNuNu @LilRxck;;""498684729206800384"";https://twitter.com/MsShawnaCamila/status/498684729206800384",,,,,,,,
"EMILYstew13;2014-08-10 21:17;0;1;""@carson_ware98 MY BAD???"";Illinois"," USA;@carson_ware98;;""498684724484001792"";https://twitter.com/EMILYstew13/status/498684724484001792",,,,,,,,
"SheTheItGirl;2014-08-10 21:17;0;0;""all y'all mfs stealing clothes nsht is nothing but DIRTY !"";St Louis"," MO;;;""498684719051968512"";https://twitter.com/SheTheItGirl/status/498684719051968512",,,,,,,,
"YoureWholeRTM;2014-08-10 21:17;1;0;""Bruh they hitting up family dollar now"";Florissant"," MO;;;""498684718506721280"";https://twitter.com/YoureWholeRTM/status/498684718506721280",,,,,,,,
"TheRealB_STARR;2014-08-10 21:17;0;0;""PLEASE #DOWNLOAD MY #NEWMUSIC ""CONFLICTED"" IN DIGITAL STORES https:// itunes.apple.com/us/album/confl icted-feat.-shad-d-single/id857850672 â€_ #NOWPLAYING"";Missouri"," USA;;#DOWNLOAD #NEWMUSIC #NOWPLAYING;""498684693210877952"";https://twitter.com/TheRealB_STARR/status/498684693210877952",,,,,,,,
"meg_lits;2014-08-10 21:17;3;2;""â€œ @MichaelSkolnik : The QuickTrip is now burning. #Ferguson (photo: @PDPJ ) pic.twitter.com/bHwGrfXn6S â€ù Please pray for my city."";Missouri"," USA;@MichaelSkolnik @PDPJ;#Ferguson;""498684685103288320"";https://twitter.com/meg_lits/status/498684685103288320",,,,,,,,
"MsShawnaCamila;2014-08-10 21:17;0;0;""@AsthmaticNympho true true"";St Louis"," MO;@AsthmaticNympho;;""498684663742074880"";https://twitter.com/MsShawnaCamila/status/498684663742074880",,,,,,,,
"djgreasy;2014-08-10 21:17;0;2;""Sad night and sad look for #Ferguson #PrayForSTL"";Missouri"," USA;;#Ferguson #PrayForSTL;""498684653520187392"";https://twitter.com/djgreasy/status/498684653520187392",,,,,,,,
"PoliticalAnt;2014-08-10 21:17;0;0;""@div4gravity @crazylary51 @zaibatsu Now the feds need to bring their happy asses to St. Louis & help fix this shit. NOW. #FergusonShooting"";St Louis"," MO;@div4gravity @crazylary51 @zaibatsu;#FergusonShooting;""498684640622673922"";https://twitter.com/PoliticalAnt/status/498684640622673922",,,,,,,,
"dc_winning;2014-08-10 21:17;0;0;""I'm down the street from ferguson right now"";Missouri"," USA;;;""498684617948672000"";https://twitter.com/dc_winning/status/498684617948672000",,,,,,,,
"MsShawnaCamila;2014-08-10 21:17;0;0;""â€œ @_GeniuzGFx : This really just happened. 30 minutes from me.â€ù 20"";St Louis"," MO;@_GeniuzGFx;;""498684614882656256"";https://twitter.com/MsShawnaCamila/status/498684614882656256",,,,,,,,
"vsyx09;2014-08-10 21:17;0;0;""Those people are just takin advantage of the situation"";Florissant"," MO;;;""498684595471011842"";https://twitter.com/vsyx09/status/498684595471011842",,,,,,,,
"TDOLZ;2014-08-10 21:17;59;166;""Why burn down QT's tho? One thing I'm sure every race can agree on (white or black) is the only thing QT is guilty of is bomb ass taquitos"";Missouri"," USA;;;""498684575057330177"";https://twitter.com/TDOLZ/status/498684575057330177",,,,,,,,
"CharlieMarlow_;2014-08-10 21:17;22;4;""People all over the streets on West Florissant Avenue", drove by Auto Zone and Zisser Tire, remnants of looting at both," Zisser is barren."";Dellwood"," MO;;;""498684573614874624"";https://twitter.com/CharlieMarlow_/status/498684573614874624",,,,,
"lizapaigee;2014-08-10 21:17;0;1;""@lilyallen pic.twitter.com/WSBDR98nmO"";St Louis"," MO;@lilyallen;;""498684561463975936"";https://twitter.com/lizapaigee/status/498684561463975936",,,,,,,,
"YoureWholeRTM;2014-08-10 21:17;0;0;""Fucking niggers"";Florissant"," MO;;;""498684545848188928"";https://twitter.com/YoureWholeRTM/status/498684545848188928",,,,,,,,
"carmallitacruz;2014-08-10 21:17;0;1;""Guess I'm glad I downloaded Netflix to my phone since for some reason the cable is being weird"";Florissant"," MO;;;""498684537765756930"";https://twitter.com/carmallitacruz/status/498684537765756930",,,,,,,,
"MsShawnaCamila;2014-08-10 21:17;0;0;""â€œ @88Dezrules : @iAMnotNuNu way too much and they in a walmart nowâ€ù @LilRxck"";St Louis"," MO;@88Dezrules @iAMnotNuNu @LilRxck;;""498684537208311809"";https://twitter.com/MsShawnaCamila/status/498684537208311809",,,,,,,,
"SheTheItGirl;2014-08-10 21:17;0;0;""lhhhhh she said christmas came early for a few of y'all bitches"";St Louis"," MO;;;""498684530371227648"";https://twitter.com/SheTheItGirl/status/498684530371227648",,,,,,,,
